score,caminho_xyt_1,caminho_xyt_2
59,out/xyt/FVC2000_DB1_B/104_6.xyt,out/xyt/FVC2000_DB2_B/104_1.xyt
58,out/xyt/FVC2000_DB1_B/109_1.xyt,out/xyt/FVC2000_DB2_B/109_6.xyt
58,out/xyt/FVC2000_DB1_B/105_7.xyt,out/xyt/FVC2000_DB2_B/105_2.xyt
58,out/xyt/FVC2000_DB1_B/102_2.xyt,out/xyt/FVC2000_DB2_B/102_5.xyt
57,out/xyt/FVC2000_DB1_B/107_1.xyt,out/xyt/FVC2000_DB2_B/107_5.xyt
57,out/xyt/FVC2000_DB1_B/106_2.xyt,out/xyt/FVC2000_DB2_B/106_3.xyt
57,out/xyt/FVC2000_DB1_B/103_3.xyt,out/xyt/FVC2000_DB2_B/103_2.xyt
57,out/xyt/FVC2000_DB1_B/103_8.xyt,out/xyt/FVC2000_DB2_B/103_8.xyt
56,out/xyt/FVC2000_DB1_B/105_7.xyt,out/xyt/FVC2000_DB2_B/105_3.xyt
56,out/xyt/FVC2000_DB1_B/105_4.xyt,out/xyt/FVC2000_DB2_B/105_7.xyt
55,out/xyt/FVC2000_DB1_B/102_5.xyt,out/xyt/FVC2000_DB2_B/102_1.xyt
55,out/xyt/FVC2000_DB1_B/109_3.xyt,out/xyt/FVC2000_DB2_B/109_6.xyt
55,out/xyt/FVC2000_DB1_B/103_2.xyt,out/xyt/FVC2000_DB2_B/103_3.xyt
55,out/xyt/FVC2000_DB1_B/106_2.xyt,out/xyt/FVC2000_DB2_B/106_8.xyt
55,out/xyt/FVC2000_DB1_B/105_4.xyt,out/xyt/FVC2000_DB2_B/105_2.xyt
54,out/xyt/FVC2000_DB1_B/106_2.xyt,out/xyt/FVC2000_DB2_B/106_5.xyt
54,out/xyt/FVC2000_DB1_B/106_7.xyt,out/xyt/FVC2000_DB2_B/106_2.xyt
54,out/xyt/FVC2000_DB1_B/103_7.xyt,out/xyt/FVC2000_DB2_B/103_7.xyt
54,out/xyt/FVC2000_DB1_B/109_3.xyt,out/xyt/FVC2000_DB2_B/109_8.xyt
54,out/xyt/FVC2000_DB1_B/106_5.xyt,out/xyt/FVC2000_DB2_B/106_7.xyt
54,out/xyt/FVC2000_DB1_B/105_7.xyt,out/xyt/FVC2000_DB2_B/105_7.xyt
53,out/xyt/FVC2000_DB1_B/103_8.xyt,out/xyt/FVC2000_DB2_B/103_2.xyt
53,out/xyt/FVC2000_DB1_B/103_7.xyt,out/xyt/FVC2000_DB2_B/103_2.xyt
53,out/xyt/FVC2000_DB1_B/105_6.xyt,out/xyt/FVC2000_DB2_B/105_7.xyt
53,out/xyt/FVC2000_DB1_B/106_5.xyt,out/xyt/FVC2000_DB2_B/106_4.xyt
53,out/xyt/FVC2002_DB3_B/108_2.xyt,out/xyt/FVC2004_DB3_B/102_1.xyt
52,out/xyt/FVC2000_DB1_B/102_5.xyt,out/xyt/FVC2000_DB2_B/102_5.xyt
52,out/xyt/FVC2000_DB1_B/104_6.xyt,out/xyt/FVC2000_DB2_B/104_2.xyt
52,out/xyt/FVC2000_DB1_B/102_2.xyt,out/xyt/FVC2000_DB2_B/102_8.xyt
52,out/xyt/FVC2000_DB1_B/106_2.xyt,out/xyt/FVC2000_DB2_B/106_7.xyt
52,out/xyt/FVC2000_DB1_B/103_5.xyt,out/xyt/FVC2000_DB2_B/103_6.xyt
52,out/xyt/FVC2000_DB1_B/105_1.xyt,out/xyt/FVC2000_DB2_B/105_3.xyt
52,out/xyt/FVC2000_DB1_B/109_4.xyt,out/xyt/FVC2000_DB2_B/109_6.xyt
51,out/xyt/FVC2000_DB1_B/105_3.xyt,out/xyt/FVC2000_DB2_B/105_3.xyt
51,out/xyt/FVC2000_DB1_B/107_1.xyt,out/xyt/FVC2000_DB2_B/107_6.xyt
51,out/xyt/FVC2000_DB1_B/110_8.xyt,out/xyt/FVC2000_DB2_B/110_3.xyt
51,out/xyt/FVC2000_DB1_B/103_1.xyt,out/xyt/FVC2000_DB2_B/103_8.xyt
51,out/xyt/FVC2000_DB1_B/102_6.xyt,out/xyt/FVC2000_DB2_B/102_5.xyt
51,out/xyt/FVC2000_DB1_B/102_6.xyt,out/xyt/FVC2000_DB2_B/102_3.xyt
51,out/xyt/FVC2000_DB1_B/105_2.xyt,out/xyt/FVC2000_DB2_B/105_7.xyt
51,out/xyt/FVC2000_DB1_B/110_5.xyt,out/xyt/FVC2000_DB2_B/110_7.xyt
50,out/xyt/FVC2000_DB1_B/103_1.xyt,out/xyt/FVC2000_DB2_B/103_7.xyt
50,out/xyt/FVC2000_DB1_B/108_5.xyt,out/xyt/FVC2000_DB2_B/108_7.xyt
50,out/xyt/FVC2000_DB1_B/103_6.xyt,out/xyt/FVC2000_DB2_B/103_7.xyt
50,out/xyt/FVC2000_DB1_B/103_3.xyt,out/xyt/FVC2000_DB2_B/103_1.xyt
50,out/xyt/FVC2000_DB1_B/105_8.xyt,out/xyt/FVC2000_DB2_B/105_2.xyt
50,out/xyt/FVC2000_DB1_B/105_8.xyt,out/xyt/FVC2000_DB2_B/105_4.xyt
49,out/xyt/FVC2000_DB1_B/105_3.xyt,out/xyt/FVC2000_DB2_B/105_7.xyt
49,out/xyt/FVC2000_DB1_B/109_7.xyt,out/xyt/FVC2000_DB2_B/109_5.xyt
48,out/xyt/FVC2000_DB1_B/105_6.xyt,out/xyt/FVC2000_DB2_B/105_4.xyt
48,out/xyt/FVC2000_DB1_B/102_6.xyt,out/xyt/FVC2000_DB2_B/102_1.xyt
48,out/xyt/FVC2000_DB1_B/103_7.xyt,out/xyt/FVC2000_DB2_B/103_6.xyt
48,out/xyt/FVC2000_DB1_B/103_5.xyt,out/xyt/FVC2000_DB2_B/103_3.xyt
47,out/xyt/FVC2000_DB1_B/110_7.xyt,out/xyt/FVC2000_DB2_B/110_7.xyt
47,out/xyt/FVC2000_DB1_B/103_2.xyt,out/xyt/FVC2000_DB2_B/103_5.xyt
47,out/xyt/FVC2000_DB1_B/105_4.xyt,out/xyt/FVC2000_DB2_B/105_3.xyt
46,out/xyt/FVC2000_DB1_B/109_1.xyt,out/xyt/FVC2000_DB2_B/109_5.xyt
46,out/xyt/FVC2000_DB1_B/105_2.xyt,out/xyt/FVC2000_DB2_B/105_2.xyt
46,out/xyt/FVC2000_DB1_B/110_7.xyt,out/xyt/FVC2000_DB2_B/110_1.xyt
46,out/xyt/FVC2000_DB1_B/103_5.xyt,out/xyt/FVC2000_DB2_B/103_1.xyt
46,out/xyt/FVC2000_DB1_B/103_5.xyt,out/xyt/FVC2000_DB2_B/103_7.xyt
46,out/xyt/FVC2000_DB1_B/109_4.xyt,out/xyt/FVC2000_DB2_B/109_8.xyt
45,out/xyt/FVC2000_DB1_B/103_7.xyt,out/xyt/FVC2000_DB2_B/103_1.xyt
45,out/xyt/FVC2000_DB1_B/110_4.xyt,out/xyt/FVC2000_DB2_B/110_3.xyt
45,out/xyt/FVC2000_DB1_B/102_6.xyt,out/xyt/FVC2000_DB2_B/102_8.xyt
45,out/xyt/FVC2000_DB1_B/102_8.xyt,out/xyt/FVC2000_DB2_B/102_5.xyt
45,out/xyt/FVC2000_DB1_B/105_4.xyt,out/xyt/FVC2000_DB2_B/105_5.xyt
45,out/xyt/FVC2000_DB1_B/105_1.xyt,out/xyt/FVC2000_DB2_B/105_1.xyt
44,out/xyt/FVC2000_DB1_B/102_1.xyt,out/xyt/FVC2000_DB2_B/102_5.xyt
44,out/xyt/FVC2000_DB1_B/103_8.xyt,out/xyt/FVC2000_DB2_B/103_7.xyt
44,out/xyt/FVC2000_DB1_B/105_7.xyt,out/xyt/FVC2000_DB2_B/105_4.xyt
43,out/xyt/FVC2000_DB1_B/105_1.xyt,out/xyt/FVC2000_DB2_B/105_2.xyt
43,out/xyt/FVC2000_DB1_B/106_6.xyt,out/xyt/FVC2000_DB2_B/106_2.xyt
43,out/xyt/FVC2000_DB1_B/106_2.xyt,out/xyt/FVC2000_DB2_B/106_4.xyt
43,out/xyt/FVC2000_DB1_B/103_5.xyt,out/xyt/FVC2000_DB2_B/103_8.xyt
43,out/xyt/FVC2000_DB1_B/103_3.xyt,out/xyt/FVC2000_DB2_B/103_5.xyt
43,out/xyt/FVC2000_DB1_B/103_5.xyt,out/xyt/FVC2000_DB2_B/103_2.xyt
43,out/xyt/FVC2000_DB1_B/110_8.xyt,out/xyt/FVC2000_DB2_B/110_7.xyt
43,out/xyt/FVC2000_DB1_B/110_5.xyt,out/xyt/FVC2000_DB2_B/110_3.xyt
42,out/xyt/FVC2000_DB1_B/103_1.xyt,out/xyt/FVC2000_DB2_B/103_4.xyt
42,out/xyt/FVC2000_DB1_B/108_7.xyt,out/xyt/FVC2000_DB2_B/108_7.xyt
42,out/xyt/FVC2000_DB1_B/110_4.xyt,out/xyt/FVC2000_DB2_B/110_1.xyt
42,out/xyt/FVC2000_DB1_B/103_4.xyt,out/xyt/FVC2000_DB2_B/103_7.xyt
42,out/xyt/FVC2000_DB1_B/110_4.xyt,out/xyt/FVC2000_DB2_B/110_7.xyt
42,out/xyt/FVC2000_DB1_B/108_7.xyt,out/xyt/FVC2000_DB2_B/108_5.xyt
42,out/xyt/FVC2000_DB1_B/102_1.xyt,out/xyt/FVC2000_DB2_B/102_2.xyt
42,out/xyt/FVC2000_DB1_B/103_6.xyt,out/xyt/FVC2000_DB2_B/103_6.xyt
42,out/xyt/FVC2000_DB1_B/110_6.xyt,out/xyt/FVC2000_DB2_B/110_7.xyt
41,out/xyt/FVC2000_DB1_B/110_7.xyt,out/xyt/FVC2000_DB2_B/110_8.xyt
41,out/xyt/FVC2000_DB1_B/102_4.xyt,out/xyt/FVC2000_DB2_B/102_3.xyt
40,out/xyt/FVC2000_DB1_B/103_8.xyt,out/xyt/FVC2000_DB2_B/103_4.xyt
40,out/xyt/FVC2000_DB1_B/101_7.xyt,out/xyt/FVC2000_DB2_B/101_1.xyt
40,out/xyt/FVC2000_DB1_B/105_2.xyt,out/xyt/FVC2000_DB2_B/105_4.xyt
40,out/xyt/FVC2000_DB1_B/103_2.xyt,out/xyt/FVC2000_DB2_B/103_2.xyt
40,out/xyt/FVC2000_DB1_B/103_4.xyt,out/xyt/FVC2000_DB2_B/103_4.xyt
40,out/xyt/FVC2000_DB1_B/103_6.xyt,out/xyt/FVC2000_DB2_B/103_2.xyt
40,out/xyt/FVC2000_DB1_B/106_5.xyt,out/xyt/FVC2000_DB2_B/106_2.xyt
40,out/xyt/FVC2000_DB1_B/105_7.xyt,out/xyt/FVC2000_DB2_B/105_8.xyt
40,out/xyt/FVC2000_DB1_B/106_2.xyt,out/xyt/FVC2000_DB2_B/106_2.xyt
39,out/xyt/FVC2000_DB1_B/103_4.xyt,out/xyt/FVC2000_DB2_B/103_5.xyt
39,out/xyt/FVC2000_DB1_B/103_1.xyt,out/xyt/FVC2000_DB2_B/103_1.xyt
39,out/xyt/FVC2000_DB1_B/103_4.xyt,out/xyt/FVC2000_DB2_B/103_1.xyt
39,out/xyt/FVC2000_DB4_B/109_3.xyt,out/xyt/FVC2002_DB1_B/106_8.xyt
38,out/xyt/FVC2000_DB1_B/109_7.xyt,out/xyt/FVC2000_DB2_B/109_4.xyt
38,out/xyt/FVC2000_DB1_B/109_7.xyt,out/xyt/FVC2000_DB2_B/109_8.xyt
38,out/xyt/FVC2000_DB1_B/103_3.xyt,out/xyt/FVC2000_DB2_B/103_7.xyt
38,out/xyt/FVC2004_DB1_B/103_6.xyt,out/xyt/FVC2004_DB1_B/107_1.xyt
38,out/xyt/FVC2000_DB1_B/102_2.xyt,out/xyt/FVC2000_DB2_B/102_2.xyt
38,out/xyt/FVC2002_DB2_B/110_6.xyt,out/xyt/FVC2004_DB1_B/109_6.xyt
38,out/xyt/FVC2000_DB1_B/109_8.xyt,out/xyt/FVC2000_DB2_B/109_4.xyt
38,out/xyt/FVC2000_DB4_B/101_4.xyt,out/xyt/FVC2002_DB4_B/101_5.xyt
37,out/xyt/FVC2000_DB1_B/105_1.xyt,out/xyt/FVC2000_DB2_B/105_4.xyt
37,out/xyt/FVC2000_DB1_B/101_7.xyt,out/xyt/FVC2000_DB2_B/101_7.xyt
37,out/xyt/FVC2000_DB1_B/105_3.xyt,out/xyt/FVC2000_DB2_B/105_2.xyt
37,out/xyt/FVC2000_DB1_B/110_4.xyt,out/xyt/FVC2000_DB2_B/110_4.xyt
37,out/xyt/FVC2000_DB1_B/109_4.xyt,out/xyt/FVC2002_DB1_B/107_3.xyt
37,out/xyt/FVC2000_DB1_B/103_7.xyt,out/xyt/FVC2000_DB2_B/103_5.xyt
37,out/xyt/FVC2000_DB1_B/110_4.xyt,out/xyt/FVC2000_DB2_B/110_6.xyt
37,out/xyt/FVC2000_DB1_B/105_4.xyt,out/xyt/FVC2000_DB2_B/105_8.xyt
36,out/xyt/FVC2000_DB1_B/109_3.xyt,out/xyt/FVC2002_DB1_B/107_3.xyt
36,out/xyt/FVC2004_DB2_B/109_4.xyt,out/xyt/FVC2004_DB2_B/110_2.xyt
36,out/xyt/FVC2000_DB1_B/105_1.xyt,out/xyt/FVC2000_DB2_B/105_7.xyt
36,out/xyt/FVC2000_DB1_B/109_6.xyt,out/xyt/FVC2000_DB2_B/109_4.xyt
36,out/xyt/FVC2000_DB1_B/101_5.xyt,out/xyt/FVC2000_DB2_B/101_2.xyt
36,out/xyt/FVC2000_DB1_B/103_4.xyt,out/xyt/FVC2000_DB2_B/103_6.xyt
36,out/xyt/FVC2000_DB1_B/101_2.xyt,out/xyt/FVC2000_DB2_B/101_3.xyt
36,out/xyt/FVC2000_DB4_B/110_1.xyt,out/xyt/FVC2002_DB4_B/105_4.xyt
36,out/xyt/FVC2000_DB4_B/109_5.xyt,out/xyt/FVC2002_DB1_B/106_5.xyt
36,out/xyt/FVC2000_DB1_B/102_5.xyt,out/xyt/FVC2000_DB2_B/102_2.xyt
35,out/xyt/FVC2000_DB1_B/105_5.xyt,out/xyt/FVC2000_DB2_B/105_2.xyt
35,out/xyt/FVC2000_DB1_B/108_6.xyt,out/xyt/FVC2000_DB2_B/108_7.xyt
35,out/xyt/FVC2000_DB1_B/110_5.xyt,out/xyt/FVC2000_DB2_B/110_4.xyt
35,out/xyt/FVC2000_DB1_B/109_6.xyt,out/xyt/FVC2000_DB2_B/109_3.xyt
35,out/xyt/FVC2000_DB1_B/110_8.xyt,out/xyt/FVC2000_DB2_B/110_4.xyt
35,out/xyt/FVC2000_DB1_B/101_5.xyt,out/xyt/FVC2000_DB2_B/101_6.xyt
35,out/xyt/FVC2000_DB1_B/103_6.xyt,out/xyt/FVC2000_DB2_B/103_5.xyt
35,out/xyt/FVC2000_DB1_B/102_5.xyt,out/xyt/FVC2000_DB1_B/108_6.xyt
35,out/xyt/FVC2000_DB1_B/110_7.xyt,out/xyt/FVC2000_DB2_B/110_4.xyt
35,out/xyt/FVC2000_DB1_B/109_8.xyt,out/xyt/FVC2004_DB2_B/109_5.xyt
35,out/xyt/FVC2000_DB1_B/103_1.xyt,out/xyt/FVC2000_DB2_B/103_5.xyt
35,out/xyt/FVC2000_DB1_B/105_4.xyt,out/xyt/FVC2000_DB2_B/105_4.xyt
34,out/xyt/FVC2000_DB1_B/101_7.xyt,out/xyt/FVC2000_DB2_B/101_5.xyt
34,out/xyt/FVC2000_DB1_B/102_8.xyt,out/xyt/FVC2000_DB2_B/102_2.xyt
34,out/xyt/FVC2000_DB1_B/103_3.xyt,out/xyt/FVC2000_DB2_B/103_8.xyt
34,out/xyt/FVC2004_DB1_B/103_1.xyt,out/xyt/FVC2004_DB1_B/107_1.xyt
34,out/xyt/FVC2002_DB3_B/104_7.xyt,out/xyt/FVC2002_DB3_B/109_2.xyt
34,out/xyt/FVC2000_DB1_B/108_4.xyt,out/xyt/FVC2000_DB2_B/108_5.xyt
34,out/xyt/FVC2002_DB4_B/102_3.xyt,out/xyt/FVC2002_DB4_B/110_5.xyt
34,out/xyt/FVC2000_DB1_B/105_2.xyt,out/xyt/FVC2000_DB2_B/105_8.xyt
34,out/xyt/FVC2000_DB1_B/101_2.xyt,out/xyt/FVC2000_DB2_B/101_2.xyt
34,out/xyt/FVC2000_DB1_B/109_3.xyt,out/xyt/FVC2004_DB4_B/106_4.xyt
34,out/xyt/FVC2000_DB1_B/102_6.xyt,out/xyt/FVC2000_DB2_B/102_2.xyt
34,out/xyt/FVC2000_DB4_B/109_2.xyt,out/xyt/FVC2002_DB4_B/105_8.xyt
34,out/xyt/FVC2000_DB1_B/109_5.xyt,out/xyt/FVC2000_DB2_B/109_4.xyt
34,out/xyt/FVC2000_DB1_B/105_3.xyt,out/xyt/FVC2000_DB1_B/109_3.xyt
34,out/xyt/FVC2000_DB1_B/105_8.xyt,out/xyt/FVC2000_DB2_B/105_5.xyt
33,out/xyt/FVC2000_DB1_B/103_6.xyt,out/xyt/FVC2000_DB2_B/103_3.xyt
33,out/xyt/FVC2000_DB1_B/103_6.xyt,out/xyt/FVC2000_DB2_B/103_8.xyt
33,out/xyt/FVC2000_DB2_B/107_3.xyt,out/xyt/FVC2004_DB4_B/104_1.xyt
33,out/xyt/FVC2000_DB1_B/110_4.xyt,out/xyt/FVC2000_DB2_B/110_8.xyt
33,out/xyt/FVC2000_DB1_B/109_6.xyt,out/xyt/FVC2000_DB2_B/109_8.xyt
33,out/xyt/FVC2000_DB1_B/110_5.xyt,out/xyt/FVC2000_DB2_B/110_8.xyt
33,out/xyt/FVC2004_DB2_B/108_4.xyt,out/xyt/FVC2004_DB4_B/110_6.xyt
33,out/xyt/FVC2000_DB1_B/103_7.xyt,out/xyt/FVC2000_DB2_B/103_8.xyt
33,out/xyt/FVC2000_DB1_B/109_5.xyt,out/xyt/FVC2000_DB2_B/105_7.xyt
33,out/xyt/FVC2000_DB1_B/103_3.xyt,out/xyt/FVC2000_DB2_B/103_6.xyt
33,out/xyt/FVC2000_DB2_B/109_6.xyt,out/xyt/FVC2004_DB3_B/102_2.xyt
32,out/xyt/FVC2002_DB2_B/105_8.xyt,out/xyt/FVC2002_DB2_B/106_3.xyt
32,out/xyt/FVC2000_DB1_B/103_6.xyt,out/xyt/FVC2000_DB2_B/103_1.xyt
32,out/xyt/FVC2004_DB1_B/104_1.xyt,out/xyt/FVC2004_DB2_B/108_4.xyt
32,out/xyt/FVC2000_DB1_B/103_8.xyt,out/xyt/FVC2000_DB2_B/103_5.xyt
32,out/xyt/FVC2000_DB1_B/101_7.xyt,out/xyt/FVC2000_DB2_B/101_2.xyt
32,out/xyt/FVC2002_DB3_B/108_3.xyt,out/xyt/FVC2004_DB3_B/102_2.xyt
32,out/xyt/FVC2000_DB1_B/105_6.xyt,out/xyt/FVC2000_DB2_B/105_8.xyt
32,out/xyt/FVC2004_DB1_B/108_4.xyt,out/xyt/FVC2004_DB2_B/104_5.xyt
32,out/xyt/FVC2000_DB4_B/109_3.xyt,out/xyt/FVC2004_DB2_B/104_1.xyt
32,out/xyt/FVC2000_DB1_B/109_6.xyt,out/xyt/FVC2000_DB2_B/109_5.xyt
32,out/xyt/FVC2000_DB1_B/109_7.xyt,out/xyt/FVC2000_DB2_B/109_1.xyt
32,out/xyt/FVC2000_DB4_B/109_6.xyt,out/xyt/FVC2004_DB4_B/106_7.xyt
31,out/xyt/FVC2000_DB1_B/102_4.xyt,out/xyt/FVC2000_DB2_B/102_5.xyt
31,out/xyt/FVC2000_DB1_B/109_5.xyt,out/xyt/FVC2000_DB2_B/105_8.xyt
31,out/xyt/FVC2002_DB1_B/102_2.xyt,out/xyt/FVC2004_DB1_B/104_5.xyt
31,out/xyt/FVC2002_DB3_B/108_3.xyt,out/xyt/FVC2004_DB3_B/102_1.xyt
31,out/xyt/FVC2000_DB1_B/110_6.xyt,out/xyt/FVC2000_DB2_B/110_8.xyt
31,out/xyt/FVC2000_DB1_B/110_6.xyt,out/xyt/FVC2000_DB2_B/110_1.xyt
31,out/xyt/FVC2000_DB1_B/101_5.xyt,out/xyt/FVC2000_DB2_B/101_7.xyt
31,out/xyt/FVC2000_DB1_B/105_3.xyt,out/xyt/FVC2000_DB4_B/110_8.xyt
31,out/xyt/FVC2002_DB4_B/107_5.xyt,out/xyt/FVC2004_DB1_B/107_1.xyt
31,out/xyt/FVC2000_DB1_B/102_5.xyt,out/xyt/FVC2000_DB1_B/108_3.xyt
31,out/xyt/FVC2002_DB2_B/105_8.xyt,out/xyt/FVC2002_DB2_B/106_1.xyt
31,out/xyt/FVC2000_DB1_B/110_4.xyt,out/xyt/FVC2000_DB2_B/110_2.xyt
31,out/xyt/FVC2000_DB1_B/103_3.xyt,out/xyt/FVC2000_DB2_B/103_4.xyt
31,out/xyt/FVC2000_DB1_B/109_4.xyt,out/xyt/FVC2000_DB2_B/104_1.xyt
31,out/xyt/FVC2000_DB4_B/101_4.xyt,out/xyt/FVC2002_DB4_B/110_3.xyt
31,out/xyt/FVC2004_DB2_B/102_6.xyt,out/xyt/FVC2004_DB2_B/110_2.xyt
31,out/xyt/FVC2000_DB1_B/108_5.xyt,out/xyt/FVC2000_DB2_B/108_4.xyt
31,out/xyt/FVC2000_DB1_B/101_6.xyt,out/xyt/FVC2000_DB2_B/101_2.xyt
31,out/xyt/FVC2000_DB4_B/109_3.xyt,out/xyt/FVC2002_DB1_B/106_7.xyt
30,out/xyt/FVC2000_DB1_B/109_3.xyt,out/xyt/FVC2002_DB1_B/106_8.xyt
30,out/xyt/FVC2000_DB1_B/109_3.xyt,out/xyt/FVC2000_DB2_B/104_6.xyt
30,out/xyt/FVC2000_DB4_B/103_2.xyt,out/xyt/FVC2002_DB4_B/110_3.xyt
30,out/xyt/FVC2000_DB1_B/109_3.xyt,out/xyt/FVC2000_DB4_B/110_8.xyt
30,out/xyt/FVC2000_DB1_B/103_7.xyt,out/xyt/FVC2000_DB2_B/103_4.xyt
30,out/xyt/FVC2000_DB1_B/108_6.xyt,out/xyt/FVC2000_DB2_B/108_5.xyt
30,out/xyt/FVC2000_DB2_B/105_7.xyt,out/xyt/FVC2004_DB2_B/102_3.xyt
30,out/xyt/FVC2000_DB4_B/109_3.xyt,out/xyt/FVC2004_DB4_B/106_3.xyt
30,out/xyt/FVC2000_DB1_B/108_3.xyt,out/xyt/FVC2000_DB2_B/108_7.xyt
30,out/xyt/FVC2000_DB1_B/106_2.xyt,out/xyt/FVC2002_DB3_B/109_1.xyt
30,out/xyt/FVC2000_DB1_B/103_2.xyt,out/xyt/FVC2000_DB2_B/103_4.xyt
30,out/xyt/FVC2000_DB1_B/110_8.xyt,out/xyt/FVC2000_DB2_B/110_6.xyt
30,out/xyt/FVC2000_DB1_B/105_7.xyt,out/xyt/FVC2000_DB2_B/105_1.xyt
30,out/xyt/FVC2002_DB4_B/101_4.xyt,out/xyt/FVC2002_DB4_B/103_3.xyt
30,out/xyt/FVC2000_DB1_B/102_7.xyt,out/xyt/FVC2000_DB1_B/108_7.xyt
30,out/xyt/FVC2000_DB1_B/109_4.xyt,out/xyt/FVC2002_DB1_B/106_3.xyt
30,out/xyt/FVC2000_DB1_B/103_5.xyt,out/xyt/FVC2000_DB2_B/103_5.xyt
30,out/xyt/FVC2002_DB1_B/106_8.xyt,out/xyt/FVC2002_DB1_B/110_1.xyt
29,out/xyt/FVC2004_DB3_B/102_7.xyt,out/xyt/FVC2004_DB3_B/110_7.xyt
29,out/xyt/FVC2000_DB4_B/110_3.xyt,out/xyt/FVC2002_DB4_B/107_4.xyt
29,out/xyt/FVC2000_DB1_B/109_8.xyt,out/xyt/FVC2002_DB1_B/106_6.xyt
29,out/xyt/FVC2000_DB1_B/109_5.xyt,out/xyt/FVC2000_DB2_B/105_2.xyt
29,out/xyt/FVC2000_DB4_B/109_1.xyt,out/xyt/FVC2002_DB1_B/106_5.xyt
29,out/xyt/FVC2000_DB1_B/109_5.xyt,out/xyt/FVC2000_DB2_B/109_5.xyt
29,out/xyt/FVC2002_DB4_B/102_7.xyt,out/xyt/FVC2002_DB4_B/110_4.xyt
29,out/xyt/FVC2002_DB1_B/110_4.xyt,out/xyt/FVC2002_DB3_B/102_7.xyt
29,out/xyt/FVC2002_DB3_B/103_4.xyt,out/xyt/FVC2004_DB4_B/104_3.xyt
29,out/xyt/FVC2000_DB3_B/109_7.xyt,out/xyt/FVC2000_DB3_B/110_8.xyt
29,out/xyt/FVC2000_DB1_B/101_5.xyt,out/xyt/FVC2000_DB2_B/101_5.xyt
29,out/xyt/FVC2002_DB4_B/107_4.xyt,out/xyt/FVC2004_DB1_B/107_1.xyt
29,out/xyt/FVC2004_DB2_B/109_5.xyt,out/xyt/FVC2004_DB2_B/110_2.xyt
29,out/xyt/FVC2000_DB1_B/101_2.xyt,out/xyt/FVC2000_DB2_B/101_6.xyt
29,out/xyt/FVC2002_DB2_B/102_5.xyt,out/xyt/FVC2002_DB4_B/108_2.xyt
29,out/xyt/FVC2004_DB1_B/103_6.xyt,out/xyt/FVC2004_DB4_B/106_4.xyt
29,out/xyt/FVC2000_DB4_B/103_3.xyt,out/xyt/FVC2002_DB4_B/103_3.xyt
29,out/xyt/FVC2000_DB1_B/105_1.xyt,out/xyt/FVC2000_DB4_B/110_8.xyt
29,out/xyt/FVC2002_DB4_B/108_2.xyt,out/xyt/FVC2004_DB4_B/110_8.xyt
29,out/xyt/FVC2000_DB4_B/109_3.xyt,out/xyt/FVC2002_DB4_B/109_8.xyt
29,out/xyt/FVC2000_DB1_B/102_3.xyt,out/xyt/FVC2000_DB1_B/108_5.xyt
29,out/xyt/FVC2000_DB1_B/101_6.xyt,out/xyt/FVC2000_DB2_B/101_5.xyt
29,out/xyt/FVC2000_DB1_B/101_6.xyt,out/xyt/FVC2000_DB2_B/101_7.xyt
28,out/xyt/FVC2002_DB4_B/109_8.xyt,out/xyt/FVC2004_DB4_B/106_3.xyt
28,out/xyt/FVC2002_DB3_B/106_4.xyt,out/xyt/FVC2004_DB2_B/101_5.xyt
28,out/xyt/FVC2002_DB1_B/102_1.xyt,out/xyt/FVC2004_DB1_B/104_5.xyt
28,out/xyt/FVC2002_DB1_B/107_3.xyt,out/xyt/FVC2004_DB4_B/110_3.xyt
28,out/xyt/FVC2002_DB2_B/106_3.xyt,out/xyt/FVC2002_DB4_B/108_2.xyt
28,out/xyt/FVC2000_DB2_B/105_7.xyt,out/xyt/FVC2002_DB1_B/110_4.xyt
28,out/xyt/FVC2000_DB1_B/101_4.xyt,out/xyt/FVC2000_DB2_B/101_3.xyt
28,out/xyt/FVC2002_DB3_B/108_7.xyt,out/xyt/FVC2004_DB3_B/102_4.xyt
28,out/xyt/FVC2000_DB4_B/109_3.xyt,out/xyt/FVC2002_DB1_B/106_2.xyt
28,out/xyt/FVC2000_DB4_B/102_4.xyt,out/xyt/FVC2002_DB4_B/110_5.xyt
28,out/xyt/FVC2000_DB2_B/102_1.xyt,out/xyt/FVC2004_DB1_B/104_3.xyt
28,out/xyt/FVC2004_DB2_B/108_4.xyt,out/xyt/FVC2004_DB4_B/110_3.xyt
28,out/xyt/FVC2002_DB1_B/106_3.xyt,out/xyt/FVC2002_DB1_B/107_3.xyt
28,out/xyt/FVC2000_DB1_B/105_1.xyt,out/xyt/FVC2000_DB1_B/109_3.xyt
28,out/xyt/FVC2000_DB1_B/108_5.xyt,out/xyt/FVC2000_DB2_B/103_2.xyt
28,out/xyt/FVC2004_DB1_B/109_3.xyt,out/xyt/FVC2004_DB2_B/105_7.xyt
28,out/xyt/FVC2000_DB1_B/105_3.xyt,out/xyt/FVC2000_DB2_B/105_4.xyt
28,out/xyt/FVC2002_DB2_B/103_5.xyt,out/xyt/FVC2002_DB2_B/109_5.xyt
28,out/xyt/FVC2000_DB1_B/109_7.xyt,out/xyt/FVC2004_DB2_B/109_5.xyt
